,price,grade,sqft_living,lat,sqft_living15,sqft_above,bathrooms,floors,bedrooms,sqft_basement,view
648,815241.0,8,2060,47.66,1740,2060,2.25,2.5,5,0,0
9646,370000.0,7,860,47.5697,1130,860,1.0,1.0,2,0,0
2862,620000.0,7,3040,47.6884,1690,3040,2.5,2.0,4,0,0
4975,520000.0,7,1670,47.6096,2020,1150,2.0,1.0,3,520,0
12438,299000.0,7,1950,47.4977,1170,1950,2.5,2.0,4,0,0
9982,359950.0,8,2210,47.35,2250,2210,2.5,2.0,3,0,0
6399,465000.0,9,1530,47.6018,1530,1050,2.25,2.0,3,480,0
10368,350000.0,7,1430,47.7352,1490,1130,1.5,1.0,3,300,0
16170,158000.0,7,1090,47.5118,1840,940,2.0,1.0,3,150,0
550,832500.0,7,1870,47.5777,1970,1870,2.0,1.0,3,0,0
6860,450000.0,7,1570,47.5967,1530,1570,2.0,1.0,4,0,0
12310,300000.0,8,1940,47.498,1940,1200,3.0,1.0,5,740,0
14105,253500.0,7,1440,47.3715,1720,1440,1.5,1.0,3,0,0
5617,495000.0,8,2380,47.5137,2540,1670,3.5,2.0,3,710,3
8732,397000.0,7,1610,47.5565,1510,950,1.75,1.0,2,660,0
9709,367500.0,8,1930,47.7626,1930,1300,2.25,1.0,4,630,0
211,910000.0,9,2350,47.6265,1840,2350,2.5,2.0,5,0,0
13723,265000.0,6,820,47.4741,1960,820,1.0,1.0,2,0,2
9354,378000.0,7,980,47.5925,1130,820,1.5,2.0,2,160,0
6343,465000.0,8,1450,47.7082,1740,1030,2.5,1.0,3,420,0
14395,246000.0,6,1400,47.4625,1400,1400,2.0,1.5,4,0,0
1781,696950.0,7,2450,47.6865,1920,1550,2.75,1.5,4,900,0
11993,310000.0,8,1780,47.3618,1780,1480,2.25,1.0,4,300,0
3543,580000.0,7,2100,47.6724,2220,1300,1.75,1.0,3,800,0
12408,299900.0,9,1210,47.5212,1070,920,2.5,2.0,3,290,0
1438,725000.0,9,2410,47.5657,1540,1930,1.0,2.0,2,480,0
2515,641250.0,10,2220,47.6963,2200,2220,2.5,3.0,3,0,2
2868,620000.0,8,2040,47.6885,1380,1740,1.75,1.5,3,300,0
2434,649990.0,9,2130,47.6408,2590,2130,2.25,2.0,4,0,0
5045,518000.0,8,2790,47.4891,2590,2790,2.5,2.0,4,0,0
6830,450000.0,8,2120,47.4885,2150,2120,2.25,2.0,4,0,0
4792,527700.0,8,2820,47.5707,2820,1550,2.5,1.0,5,1270,0
11920,310000.0,6,1290,47.5181,1960,1290,2.0,1.0,3,0,1
10134,355000.0,8,2050,47.3522,2050,2050,2.75,2.0,4,0,0
12845,286000.0,8,1680,47.3196,1720,1680,2.5,2.0,3,0,0
7563,429900.0,8,1490,47.57,1420,1490,2.0,3.0,3,0,0
6475,460000.0,7,1210,47.5294,1250,1210,1.75,1.0,3,0,0
1314,736000.0,8,2470,47.6569,2850,1540,2.25,2.0,3,930,2
13212,276000.0,7,2068,47.3318,1560,2068,2.5,2.0,4,0,0
7809,423000.0,7,1880,47.7129,1710,1010,1.75,1.0,4,870,0
9755,365000.0,8,2200,47.4197,2200,2200,2.5,2.0,3,0,0
3979,560000.0,9,2720,47.7113,1770,2720,3.0,2.0,4,0,0
7058,443000.0,7,1280,47.7321,1390,1280,1.0,1.5,3,0,0
12,988000.0,8,2190,47.643,2190,2190,1.75,1.5,3,0,2
7801,423800.0,8,1940,47.542,1940,1940,2.5,2.0,3,0,0
818,792000.0,10,3320,47.5783,3230,2600,2.5,1.0,3,720,0
2784,625000.0,9,1800,47.5672,1400,900,1.0,1.0,3,900,2
12050,307635.0,8,1820,47.3693,2370,1820,2.5,2.0,3,0,0
14216,250000.0,7,1130,47.5239,1170,1130,1.0,1.0,3,0,0
453,850000.0,8,1540,47.6343,2970,1540,2.0,2.0,3,0,0
1049,762500.0,9,3290,47.7067,3090,2670,3.5,2.0,5,620,0
15880,186000.0,7,1200,47.3261,1230,1200,1.0,1.0,3,0,0
1656,705000.0,8,2305,47.7203,1440,2305,2.5,1.0,2,0,0
3457,585000.0,7,1110,47.5632,1410,1010,1.0,1.0,2,100,0
7886,420000.0,8,1100,47.6584,1110,1100,1.5,3.0,2,0,0
14355,248000.0,6,700,47.7712,1250,700,1.0,1.0,2,0,0
12877,285000.0,8,2434,47.2874,2434,2434,2.5,2.0,4,0,0
14253,250000.0,6,850,47.5198,850,850,1.0,1.0,2,0,0
7484,430000.0,7,700,47.6147,1440,700,1.0,1.0,2,0,0
8642,399900.0,9,1410,47.5446,1440,900,1.75,1.5,2,510,0
5139,515000.0,7,1660,47.5345,1440,1210,1.5,1.0,3,450,0
2908,618000.0,7,1260,47.6644,1340,1260,1.0,1.0,4,0,0
16130,162500.0,7,1390,47.3369,1390,1390,1.5,1.0,3,0,0
940,775000.0,7,2000,47.6762,1670,2000,3.0,1.5,4,0,0
9212,381000.0,7,1330,47.7199,1500,1330,1.75,1.0,3,0,0
9282,380000.0,7,1750,47.4989,1230,1750,1.75,1.0,3,0,0
8218,410000.0,7,1690,47.7336,1560,1180,2.75,1.0,3,510,0
14054,255000.0,7,2190,47.3063,1610,2190,1.75,1.5,3,0,0
8651,399500.0,7,1410,47.5375,1560,1410,1.75,1.0,3,0,0
10493,347500.0,8,1890,47.3967,2000,1890,2.5,2.0,3,0,0
10303,350000.0,6,790,47.5677,1070,790,1.0,1.0,1,0,0
12969,283000.0,6,890,47.5168,1850,890,1.0,1.0,3,0,0
4634,535000.0,7,1420,47.6771,1490,1420,1.75,1.5,4,0,0
9052,386000.0,8,2810,47.4437,2400,1610,2.25,1.0,4,1200,0
8126,414500.0,8,1210,47.6756,1210,1020,1.5,2.0,2,190,0
7656,425000.0,7,2480,47.4998,2950,2480,2.5,2.0,4,0,0
1400,727500.0,7,1240,47.6221,1380,1240,2.0,1.0,2,0,0
10618,344950.0,7,2330,47.3782,2050,1400,2.0,1.0,4,930,0
30,980000.0,9,3010,47.5336,2510,3010,2.25,2.0,4,0,0
6363,465000.0,9,3060,47.3689,3040,3060,2.5,2.0,4,0,0
6258,470000.0,7,2320,47.763,2160,1320,2.5,1.0,4,1000,0
14586,240000.0,6,870,47.7188,1500,870,1.0,1.0,2,0,0
7341,435000.0,7,2060,47.764,1760,1560,2.5,2.0,4,500,0
3677,575000.0,7,1320,47.6729,1360,1320,1.0,1.5,2,0,0
12751,289950.0,6,1090,47.7562,1060,1090,1.0,1.0,3,0,0
672,812000.0,9,2270,47.6916,1210,2270,2.5,2.0,4,0,0
11950,310000.0,6,720,47.5535,980,720,1.0,1.0,2,0,0
8489,400950.0,9,2578,47.2603,2647,2578,2.5,2.0,4,0,0
7582,429000.0,8,2160,47.6976,2080,2160,1.75,2.0,4,0,0
15611,203000.0,7,1440,47.2896,1600,970,1.0,1.0,2,470,0
5466,500000.0,7,1620,47.6743,1580,830,1.75,1.0,3,790,0
12728,290000.0,7,2390,47.4872,1320,2390,3.0,2.0,4,0,0
7975,418000.0,7,1040,47.5411,1620,1040,1.0,1.0,2,0,0
9782,365000.0,7,1484,47.6844,1484,1484,2.5,3.0,3,0,0
1108,756100.0,8,2000,47.5394,1390,2000,2.0,1.5,4,0,0
14447,245000.0,7,1260,47.7111,1260,1040,1.5,2.0,3,220,0
14871,230000.0,6,1850,47.4923,1270,1270,1.75,1.0,4,580,0
3229,599950.0,8,2720,47.6788,2120,1510,1.75,1.0,4,1210,0
8621,399950.0,8,3110,47.3781,2950,3110,2.5,2.0,4,0,0
13848,260000.0,7,1510,47.3498,1520,1510,2.5,2.0,3,0,0
13898,259950.0,9,1070,47.5213,1070,720,2.0,2.0,2,350,0
3319,592500.0,7,1420,47.6979,1420,1420,2.0,1.5,2,0,2
15425,210000.0,6,880,47.4885,1220,880,1.0,1.0,2,0,0
5835,485000.0,7,1020,47.6787,2370,1020,1.0,1.0,3,0,0
4326,547500.0,8,2610,47.5618,2250,1610,2.5,1.0,4,1000,0
10095,355000.0,8,1860,47.7318,2320,1860,2.25,2.0,3,0,0
8900,390000.0,7,1610,47.5349,1940,1190,2.5,1.0,3,420,0
11217,329900.0,8,2170,47.3503,2300,2170,2.5,2.0,3,0,0
2553,640000.0,9,3040,47.7184,2830,2320,2.75,2.0,4,720,3
4775,529000.0,8,1320,47.6689,1550,990,2.5,2.0,2,330,0
7600,428000.0,7,2120,47.7562,2200,1280,1.75,1.0,3,840,0
2686,630000.0,7,1540,47.6782,1760,1250,1.75,1.0,3,290,0
14149,252000.0,7,1670,47.4105,1870,1190,2.25,1.0,3,480,0
15954,180000.0,6,890,47.4976,1100,890,1.0,1.0,2,0,0
1563,714000.0,8,2260,47.5982,2530,1520,1.75,1.0,3,740,0
7649,425000.0,7,1570,47.7223,1700,1200,2.25,1.0,3,370,0
555,830200.0,8,2680,47.6538,2320,1440,2.5,1.0,3,1240,0
3071,606500.0,8,2170,47.5975,2170,2170,2.5,2.0,3,0,0
12759,289950.0,8,2040,47.3266,2020,1490,3.0,1.0,4,550,0
13758,263300.0,7,900,47.5273,1175,900,1.0,1.0,2,0,0
4474,540000.0,9,2520,47.5664,1130,2520,2.5,3.0,3,0,0
7529,430000.0,8,1300,47.6236,1700,1300,1.75,1.0,3,0,0
9757,365000.0,7,2080,47.4536,1770,1220,1.75,1.0,3,860,0
12978,282500.0,7,1650,47.4991,1650,1650,1.0,1.0,4,0,0
12228,302000.0,7,2360,47.7617,1950,2060,1.75,1.5,5,300,0
4856,525000.0,8,2360,47.7737,2360,2360,2.75,2.0,4,0,0
5268,507000.0,8,2120,47.7174,1930,2120,2.5,2.0,3,0,0
2853,620000.0,7,1720,47.6683,1410,1450,2.25,1.5,3,270,0
14325,249000.0,6,1590,47.3769,1110,1590,1.75,1.5,3,0,0
8657,399000.0,7,1500,47.5303,980,1500,1.0,1.5,4,0,0
7001,445000.0,7,2930,47.5572,1400,1750,3.0,1.0,5,1180,0
14270,250000.0,7,1800,47.3611,1590,1800,2.5,2.0,4,0,0
12484,297000.0,7,1430,47.7222,1430,1430,1.5,3.0,2,0,0
13112,279950.0,7,2420,47.3109,1070,2420,2.75,1.5,4,0,0
7471,431000.0,7,1000,47.5474,1280,1000,1.0,1.0,2,0,0
13589,267800.0,8,1410,47.5171,1410,1410,1.75,2.0,3,0,0
13182,278000.0,7,1480,47.6147,1480,1480,2.0,1.0,4,0,0
11994,310000.0,7,1210,47.762,1470,1210,1.0,1.0,3,0,0
4601,535000.0,8,1970,47.5759,2090,1970,2.5,2.0,3,0,0
14267,250000.0,6,750,47.5243,1770,750,1.0,1.0,1,0,0
8198,410000.0,7,1030,47.5311,1890,1030,1.0,1.0,2,0,0
7399,435000.0,7,1840,47.6969,1600,1840,2.5,2.0,3,0,0
15140,222000.0,6,990,47.3074,1120,990,1.0,1.0,3,0,0
2213,660000.0,8,2400,47.7728,2340,1560,2.5,1.0,3,840,2
4929,524250.0,8,1710,47.546,2120,1710,2.5,2.0,3,0,0
11955,310000.0,8,2090,47.2741,2150,1340,2.75,1.0,3,750,0
12025,309000.0,7,1820,47.505,1820,1040,1.0,1.0,3,780,0
13079,280000.0,7,1470,47.3878,1530,1470,2.0,1.0,3,0,0
7998,417000.0,6,2090,47.5893,1590,1060,2.0,1.0,4,1030,0
2111,670000.0,9,1930,47.6158,2110,1930,1.75,1.0,4,0,0
13996,256000.0,7,2050,47.3527,2030,2050,2.5,2.0,4,0,0
11487,323000.0,7,1830,47.5087,1830,1200,1.75,1.0,3,630,1
7948,419000.0,9,3010,47.3542,3010,3010,2.5,2.0,4,0,0
14897,230000.0,7,1210,47.2848,1510,1210,2.0,2.0,5,0,0
11247,328423.0,8,1730,47.5019,2030,1730,2.5,2.0,3,0,0
9808,365000.0,8,2140,47.4483,2120,2140,2.5,2.0,4,0,0
8370,405000.0,8,1170,47.6719,1290,1170,1.5,3.0,2,0,0
8193,410000.0,7,1790,47.522,1870,1490,1.75,1.0,4,300,0
4446,540000.0,9,2329,47.7366,2660,2329,2.5,2.0,4,0,0
14848,232000.0,5,1440,47.5072,1500,1440,2.0,1.0,4,0,0
15832,190000.0,8,1100,47.4499,1610,1100,2.5,2.0,2,0,0
13404,272000.0,6,1130,47.4935,1080,1130,1.0,1.5,3,0,0
11726,315000.0,7,1410,47.6931,1770,1410,1.75,1.0,3,0,0
5026,518500.0,8,1590,47.6824,1620,1590,3.5,3.0,3,0,0
28,980000.0,8,2240,47.5894,2300,2240,2.25,2.0,4,0,0
15531,206000.0,7,1140,47.3063,1370,1140,1.75,1.0,3,0,0
13166,278100.0,7,2120,47.302,2160,1600,1.75,1.0,4,520,0
11176,330000.0,7,2170,47.571,1350,1340,2.0,1.0,3,830,0
10972,335000.0,8,2330,47.5001,1810,2330,2.5,2.0,4,0,0
355,872750.0,10,2870,47.6944,2840,2870,2.5,2.0,3,0,0
1429,725000.0,8,1920,47.6239,1740,960,1.75,1.0,3,960,0
12126,305000.0,7,1490,47.4852,1540,1490,2.0,1.0,3,0,0
7191,440000.0,8,1270,47.699,1270,1270,1.5,3.0,3,0,0
7087,442000.0,6,990,47.5677,1480,990,1.0,1.5,2,0,2
11582,320000.0,8,1550,47.5394,1420,1550,2.25,2.0,2,0,0
14479,245000.0,6,910,47.6947,950,910,1.0,1.0,3,0,0
13430,270000.0,7,1830,47.5331,1760,1830,2.0,1.5,4,0,0
11491,323000.0,8,1970,47.4424,1980,1170,2.75,1.0,4,800,0
332,875000.0,8,2350,47.6476,2010,1990,2.0,1.5,3,360,0
5643,494995.0,8,2670,47.4783,2670,2670,2.75,2.0,5,0,0
6865,450000.0,7,1960,47.6319,1540,1960,2.25,1.0,3,0,0
9837,363500.0,8,2680,47.4094,2400,2680,2.5,2.0,4,0,0
8925,390000.0,7,1310,47.5622,1310,850,2.5,2.0,3,460,0
14682,238000.0,7,1360,47.3314,1580,1050,1.5,1.0,3,310,0
7258,438000.0,7,1630,47.7222,1800,1630,1.0,1.0,2,0,0
4224,550000.0,7,1440,47.5694,1010,1440,1.0,1.5,4,0,0
964,775000.0,6,1175,47.6388,2010,1175,1.0,1.0,3,0,0
11884,312000.0,6,1190,47.5281,1060,1190,1.0,1.5,4,0,0
6749,450000.0,7,1870,47.5951,1870,1870,2.0,1.5,5,0,0
120,940000.0,9,2140,47.6337,2020,1900,1.5,2.0,3,240,0
6794,450000.0,7,1420,47.6693,1480,960,2.25,1.0,3,460,0
4930,524225.0,9,3056,47.2905,2849,3056,2.5,2.0,4,0,0
8183,411000.0,8,2150,47.5378,1980,1240,2.75,1.0,4,910,0
5579,496500.0,7,2250,47.5221,2090,1550,2.5,1.0,4,700,0
8049,415000.0,7,1445,47.5341,1445,1300,2.25,2.0,3,145,0
328,877500.0,8,3060,47.5795,2730,2040,2.0,2.0,4,1020,0
4710,530000.0,8,2240,47.6323,1890,1740,2.25,1.0,4,500,0
3281,595000.0,7,1510,47.6582,1920,1010,2.0,1.0,2,500,0
2370,650000.0,7,1550,47.6722,1110,1250,1.75,1.0,3,300,0
5522,499000.0,7,1540,47.7189,1470,1540,1.5,2.0,2,0,0
2544,640000.0,9,3220,47.5169,2960,3220,3.5,2.0,4,0,0
12370,300000.0,7,1320,47.7405,1250,1320,1.5,1.0,3,0,0
7599,428000.0,8,1350,47.7094,1440,1350,2.0,1.0,2,0,0
10149,355000.0,8,1370,47.7055,1340,1080,2.5,2.0,2,290,0
2885,620000.0,9,2440,47.5634,2500,2440,2.5,2.0,3,0,0
11169,330000.0,8,1740,47.5248,1740,1320,2.5,2.0,3,420,0
10989,335000.0,7,1750,47.4447,1660,1240,2.5,1.0,4,510,0
12084,306000.0,7,1870,47.3992,2090,1870,2.5,2.0,3,0,0
2178,665000.0,7,1940,47.6638,990,1150,2.0,1.5,3,790,0
9791,365000.0,8,2470,47.4096,2400,2470,2.5,2.0,3,0,0
4898,525000.0,8,3030,47.4815,3030,3030,2.75,2.0,4,0,0
5153,514000.0,8,1720,47.5399,1900,1220,1.75,1.0,3,500,1
1209,750000.0,10,3390,47.537,3290,3040,3.5,2.0,3,350,0
5170,512500.0,8,2200,47.7682,2400,2200,2.25,2.0,4,0,0
15921,183750.0,7,1770,47.4325,1490,1770,2.5,2.0,3,0,0
10505,347000.0,8,1330,47.4463,2110,1330,1.75,1.0,3,0,0
12269,300000.0,7,1290,47.6972,1290,1290,1.0,2.0,2,0,0
10930,335000.0,7,1570,47.4999,1590,1300,1.75,1.0,3,270,1
3123,604000.0,7,1440,47.5872,2540,1440,1.0,1.0,3,0,0
13152,279000.0,7,1450,47.3655,2000,1450,2.5,2.0,3,0,0
1544,715000.0,6,1610,47.6038,1940,900,1.0,1.0,3,710,0
8631,399950.0,8,3087,47.2974,2927,3087,2.5,2.0,3,0,0
15603,203000.0,6,1150,47.4864,1210,1150,1.0,1.0,3,0,0
11759,315000.0,7,1750,47.5666,1680,1150,1.5,1.0,3,600,0
1417,725000.0,9,2090,47.5651,2860,2090,2.5,2.0,3,0,2
12367,300000.0,7,1700,47.2623,1830,1700,1.75,2.0,3,0,0
10530,345500.0,8,2160,47.4106,1770,2160,2.5,2.0,4,0,0
12294,300000.0,7,2240,47.3364,2619,2240,2.5,2.0,3,0,0
14958,229500.0,7,1870,47.5071,1680,960,1.75,1.0,2,910,0
945,775000.0,9,2680,47.717,2315,2680,2.5,1.0,2,0,0
14830,233000.0,8,850,47.7064,850,850,2.25,2.0,2,0,0
4550,537000.0,7,1720,47.5734,1280,860,2.0,1.0,4,860,0
14665,239000.0,7,1210,47.3865,1680,1210,1.0,1.0,2,0,1
13371,273000.0,7,1384,47.7525,1078,1384,2.0,2.0,2,0,0
8807,395000.0,7,1980,47.638,1420,1980,2.0,1.0,4,0,0
15315,215000.0,6,980,47.5308,1840,980,1.0,1.0,3,0,0
9918,360000.0,7,2080,47.572,1340,1040,2.5,1.0,4,1040,0
15615,202500.0,6,1120,47.4896,1050,1120,1.0,1.0,3,0,0
1675,702000.0,8,2650,47.6885,2640,2650,2.5,2.0,4,0,0
10311,350000.0,7,1650,47.4563,1320,1650,2.75,2.0,3,0,0
1561,715000.0,10,2780,47.6374,2980,2780,2.5,2.0,4,0,0
12696,290000.0,7,2200,47.3715,2200,2200,2.5,2.0,3,0,0
7413,433500.0,8,2200,47.5418,2130,2200,2.5,2.0,3,0,0
15808,191000.0,6,800,47.3266,820,800,1.5,1.0,3,0,0
12614,293000.0,7,1420,47.4608,1620,1420,1.75,1.0,3,0,0
6213,470101.0,8,2320,47.7738,2090,2320,2.5,2.0,4,0,0
8759,395000.0,7,2070,47.4997,1950,1270,2.5,1.0,5,800,0
6044,477000.0,8,1720,47.5458,2130,1720,2.75,2.0,4,0,0
4541,538000.0,7,1460,47.6875,1430,1260,1.0,1.0,3,200,0
1782,696500.0,7,2540,47.6832,1560,1630,2.75,1.5,4,910,0
8374,405000.0,7,960,47.6465,1550,960,1.0,1.0,3,0,0
15605,203000.0,7,1190,47.5026,1200,1190,1.75,1.0,3,0,0
14722,235500.0,8,2340,47.3307,2080,1670,2.5,1.0,5,670,0
1095,759950.0,8,2100,47.7076,1250,2100,3.5,2.0,4,0,0
5544,499000.0,8,1460,47.6781,1380,1180,2.5,2.0,3,280,0
11676,317750.0,7,1980,47.3682,1980,1980,2.5,2.0,3,0,0
8649,399500.0,7,1360,47.556,1320,1360,1.75,1.5,4,0,0
3287,595000.0,8,2330,47.6955,1740,1780,2.5,1.0,4,550,0
13569,268000.0,7,1610,47.397,1600,1610,2.0,1.0,3,0,0
677,810000.0,9,3010,47.6979,3010,3010,2.75,2.0,4,0,0
6193,472000.0,8,2180,47.5044,2180,1090,1.75,1.0,3,1090,3
2605,636230.0,9,2840,47.5135,2790,2840,2.5,2.0,4,0,0
12172,305000.0,8,1950,47.4441,2150,1350,2.25,1.0,4,600,0
1392,729000.0,9,2660,47.5449,3010,2660,2.5,2.0,4,0,0
15514,207100.0,6,1000,47.4896,980,1000,1.0,1.0,2,0,0
15963,180000.0,6,800,47.4563,1090,800,1.0,1.0,2,0,0
752,800000.0,9,2690,47.6418,2830,2120,3.75,2.0,4,570,3
1711,700000.0,7,2360,47.6465,1700,1280,1.75,1.0,4,1080,0
3737,570000.0,7,1060,47.6731,1770,1060,1.0,1.0,2,0,0
16027,175000.0,5,800,47.3788,1220,800,1.0,1.0,2,0,0
16024,175000.0,5,700,47.5136,1250,700,1.0,1.0,2,0,0
14025,255000.0,7,1410,47.3969,1630,1410,1.75,1.0,3,0,0
3215,600000.0,7,1560,47.6419,2060,880,1.75,1.0,2,680,0
797,796500.0,10,2590,47.5527,2850,2590,2.75,2.0,3,0,0
9001,389000.0,10,2420,47.3221,1400,2420,2.5,2.0,4,0,0
1777,697000.0,8,3160,47.6125,3110,3160,2.5,2.0,4,0,0
4113,553000.0,7,900,47.6883,1280,900,1.0,1.0,2,0,0
1770,698000.0,7,1220,47.6886,1340,1220,1.75,1.0,3,0,0
14944,229950.0,5,1030,47.3877,1140,1030,0.75,1.0,3,0,0
6934,447500.0,8,2320,47.4829,2300,2320,2.5,2.0,3,0,0
11134,330000.0,7,1570,47.7688,1380,1570,1.0,1.0,3,0,0
15955,180000.0,6,1460,47.5039,1460,1290,1.0,1.5,5,170,0
8262,409950.0,8,2655,47.2972,2879,2655,2.5,2.0,3,0,0
6412,464500.0,7,1750,47.7425,1080,1610,2.5,1.0,4,140,0
3022,610000.0,7,1800,47.686,1320,1040,1.0,1.0,3,760,0
15205,220000.0,7,1620,47.3629,1500,1620,2.0,1.5,4,0,0
4228,550000.0,7,980,47.6569,1570,980,1.0,1.0,2,0,0
15100,225000.0,5,1340,47.477,1240,1340,1.0,1.5,3,0,0
3012,610000.0,9,2950,47.531,3160,2950,2.5,2.0,4,0,0
14988,227500.0,7,1540,47.3612,1210,1540,1.0,1.0,3,0,0
6875,450000.0,8,1480,47.6634,1920,1480,1.75,1.0,3,0,0
10599,345000.0,7,970,47.7252,1200,970,1.0,1.0,2,0,0
5764,489900.0,7,1680,47.7011,1620,1680,1.0,1.0,3,0,0
16369,89000.0,6,900,47.3026,900,900,1.0,1.0,3,0,0
4619,535000.0,7,1920,47.6897,1600,1920,1.0,1.5,4,0,0
14022,255000.0,7,1180,47.4551,1460,1180,1.0,1.0,3,0,0
8136,413900.0,7,1770,47.5137,2470,1770,2.25,2.0,4,0,0
11747,315000.0,7,1940,47.7313,1580,1100,2.25,2.0,1,840,0
11519,321000.0,8,1800,47.394,2010,1800,2.25,2.0,4,0,0
527,837219.0,9,3030,47.593,3080,3030,2.75,2.0,5,0,0
366,870000.0,8,2420,47.6744,2070,2200,1.5,2.0,3,220,0
13297,275000.0,7,1380,47.5558,1620,1380,2.0,2.0,3,0,0
6098,475000.0,8,2480,47.772,1850,2480,2.5,2.0,3,0,0
15070,225000.0,7,1750,47.3746,1570,1180,2.5,1.0,3,570,0
4264,550000.0,7,2450,47.7056,1310,1240,2.0,1.0,5,1210,0
4262,550000.0,8,1980,47.6366,1930,1980,2.5,2.0,3,0,0
9059,386000.0,9,2120,47.435,2660,2120,2.0,1.0,3,0,0
6825,450000.0,7,1990,47.7477,2310,1990,2.5,2.0,3,0,0
1919,685000.0,8,1650,47.5766,2020,1470,1.75,1.0,3,180,0
7250,438000.0,8,1520,47.5446,1270,1180,2.5,2.0,3,340,0
701,809000.0,9,2590,47.659,2600,2590,2.5,2.0,3,0,0
6170,474000.0,7,1090,47.6385,1070,840,1.0,1.0,2,250,0
9960,360000.0,9,3200,47.4318,3030,3200,2.5,2.0,4,0,0
10292,350000.0,6,1190,47.5985,1680,1190,1.0,1.5,3,0,0
5018,519000.0,8,3250,47.4944,3030,3250,2.5,2.0,4,0,0
6870,450000.0,7,1100,47.5686,1200,1100,1.0,1.0,3,0,0
9069,385000.0,7,1250,47.6032,1540,1250,1.0,1.0,3,0,0
4423,542000.0,7,1900,47.5765,1480,950,1.75,1.0,4,950,0
15020,225500.0,7,1590,47.3177,1750,1590,1.75,1.0,2,0,0
6862,450000.0,8,3150,47.5571,2740,2370,1.75,1.0,3,780,1
15081,225000.0,7,1350,47.1981,1690,1350,1.75,1.0,3,0,0
4868,525000.0,7,1330,47.7001,1330,1330,1.75,1.0,3,0,0
1298,739000.0,8,2050,47.6374,2220,1300,1.75,1.5,3,750,0
4376,545000.0,8,1670,47.6413,1910,1240,2.25,1.0,3,430,0
7655,425000.0,8,1280,47.6938,1540,1020,1.0,1.0,2,260,2
7443,432000.0,8,1920,47.7633,1830,1920,2.5,2.0,3,0,0
10437,349900.0,8,2200,47.4624,2190,2200,2.5,2.0,3,0,0
1352,733000.0,7,1930,47.6604,1280,1450,1.75,1.5,4,480,0
2926,615500.0,7,1810,47.6819,1780,1030,1.5,1.0,3,780,0
8798,395000.0,6,1200,47.5357,1270,600,1.0,1.0,2,600,0
12747,289950.0,7,1870,47.4899,1720,1870,2.5,2.0,3,0,0
1287,740000.0,9,2420,47.6054,2030,1820,3.5,2.0,3,600,0
12956,284000.0,7,1080,47.7401,1850,1080,1.0,1.0,3,0,0
12375,299999.0,8,2380,47.2932,2830,2380,2.5,2.0,3,0,0
13434,270000.0,7,1300,47.3737,1630,900,1.5,1.0,3,400,0
4350,545500.0,7,1560,47.5591,1670,1360,2.5,1.5,3,200,0
9498,375000.0,8,2330,47.4495,2640,2330,2.25,1.0,4,0,0
3697,574000.0,8,2380,47.5372,2580,2380,2.5,2.0,3,0,0
2013,675000.0,9,2810,47.6337,3100,2810,2.5,2.0,4,0,0
13881,260000.0,6,940,47.5551,1180,940,1.0,1.0,3,0,0
4373,545000.0,8,2370,47.4922,2120,1570,2.5,1.0,3,800,3
14263,250000.0,7,1530,47.5434,1540,1530,2.5,2.0,3,0,0
5677,491000.0,7,2005,47.6039,1750,1605,2.0,1.0,3,400,0
8180,411000.0,8,2500,47.5293,1660,2500,2.75,2.0,4,0,0
9300,379950.0,7,1270,47.7279,1480,1270,1.0,1.0,3,0,0
2147,667000.0,8,1770,47.6846,1430,1300,1.75,1.0,3,470,0
13143,279000.0,7,1560,47.4496,1480,1560,2.0,1.5,4,0,0
2705,630000.0,7,1590,47.662,1570,1590,1.0,1.5,3,0,0
10705,340000.0,8,1570,47.6965,1640,1570,2.0,1.0,3,0,0
5473,500000.0,7,1320,47.7194,1480,1320,1.5,1.0,3,0,0
9315,379500.0,7,960,47.5314,1760,960,1.0,1.0,2,0,0
2570,639888.0,8,2050,47.5421,2050,2050,2.5,2.0,4,0,0
11057,332500.0,7,1030,47.7353,1340,1030,1.0,1.0,3,0,0
8127,414500.0,7,1050,47.6988,1180,840,1.0,1.0,3,210,0
11652,319000.0,7,1640,47.5162,2230,1060,2.0,1.0,3,580,0
10959,335000.0,8,2588,47.3449,2389,2588,2.5,2.0,3,0,0
2857,620000.0,7,1990,47.6903,2080,1390,2.25,1.0,3,600,0
12922,285000.0,6,1020,47.5332,1360,1020,1.75,1.0,3,0,0
12531,295000.0,7,1630,47.5489,1590,1280,2.5,2.0,2,350,0
810,795000.0,10,2830,47.6481,3190,2830,2.5,2.0,2,0,0
5317,505000.0,7,1070,47.697,1360,1070,1.0,1.0,2,0,0
5684,490000.0,7,1420,47.5969,1530,1420,1.0,1.0,3,0,0
15420,210000.0,7,970,47.556,1180,970,1.0,1.0,2,0,0
13717,265000.0,8,2200,47.3745,1800,1270,1.75,1.0,3,930,0
312,880000.0,8,3070,47.5935,2270,2100,2.5,1.0,4,970,0
2073,674000.0,9,1920,47.6647,1930,1920,2.5,2.0,3,0,0
11406,325000.0,7,2330,47.4543,1940,1480,2.5,1.0,3,850,0
12355,300000.0,6,720,47.5483,1080,720,2.0,1.0,3,0,0
12035,308130.0,7,2300,47.4125,2300,1650,2.5,1.0,4,650,3
16320,122000.0,6,760,47.483,1710,760,1.0,1.0,2,0,0
